evidence_id,doc_id,source_file,packet,category,audit_status,audit_reason,corrected_evidence_type,corrected_relationship_strength,claim_scope,corrected_related_company,corrected_related_ingredient,related_cost_bucket,display_allowed,display_priority,human_review_required,supports_node,supports_edge,supports_cost_bucket,supports_supplier_packet,supports_ingredient_packet,supports_display_blob,claim,safe_website_wording
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0077_328,DOC_A5418FB79897,usda_ams_national_dairy_products_sales_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_national_dairy_products_sales_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0077_329,DOC_A5418FB79897,usda_ams_national_dairy_products_sales_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0077_330,DOC_A5418FB79897,usda_ams_national_dairy_products_sales_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0077_331,DOC_A5418FB79897,usda_ams_national_dairy_products_sales_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_national_dairy_products_sales_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0077_332,DOC_A5418FB79897,usda_ams_national_dairy_products_sales_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_national_dairy_products_sales_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_SOY_LECITHIN_0078_001,DOC_A632502DE1F8,usda_soybean_soybean_oil_price_benchmark.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Source document available for packet: soy_lecithin.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SOY_LECITHIN_0078_900,DOC_A632502DE1F8,usda_soybean_soybean_oil_price_benchmark.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Soy Lecithin packet is ingredient/function evidence with supplier currently unknown.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PGPR_0079_001,DOC_A6A693D3495F,pgpr_and_lecithin_chocolate_emulsifier_use.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,PGPR,,False,0,True,True,False,False,False,True,False,Source document available for packet: pgpr.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PGPR_0079_900,DOC_A6A693D3495F,pgpr_and_lecithin_chocolate_emulsifier_use.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,PGPR,,False,0,True,True,False,False,False,True,False,PGPR packet is ingredient/function evidence with supplier currently unknown.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_BRAND_LOGO_ASSETS_0080_001,DOC_AB943BE3F9BC,hershey_company_logo.png,brand_logo_assets,visual_asset,approved,Approved only as reference/visual context.,reference_only,illustrative_only,illustrative_only,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: brand_logo_assets.,"This file can be used only as a visual/reference asset. It does not support supplier, route, or cost claims."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0081_001,DOC_B28013FB1CA9,dairy_ingredients_in_chocolate_explanation.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,"dairy_ingredients_in_chocolate_explanation.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_001,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Source document available for packet: cocoa_chocolate_cocoa_butter.,Barry Callebaut is supported as a Hershey company-level cocoa/chocolate supply partner. Exact 1.55 oz SKU cocoa or cocoa butter allocation is not publicly confirmed.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_301,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","cocoa_beans_quality_requirements_processing_guide.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_302,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_303,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,cocoa_chocolate_cocoa_butter,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: cocoa_chocolate_cocoa_butter.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_304,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","cocoa_beans_quality_requirements_processing_guide.pdf can support benchmark, process, regulatory, or market context for Cocoa / Chocolate / Cocoa Butter. It does not represent Hershey's exact SKU-level invoice cost."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0082_900,DOC_B3858C187B41,cocoa_beans_quality_requirements_processing_guide.pdf,cocoa_chocolate_cocoa_butter,supplier,needs_review,"Trusted supplier source, but extracted evidence is weak and needs manual/AI review.",direct,company_level_confirmed,company_level,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Barry Callebaut is candidate company-level evidence for the Cocoa / Chocolate / Cocoa Butter stream.,Barry Callebaut is supported as a Hershey company-level cocoa/chocolate supply partner. Exact 1.55 oz SKU cocoa or cocoa butter allocation is not publicly confirmed.
EV_SOY_LECITHIN_0083_001,DOC_B544BFB9CF00,soybean_to_soy_lecithin_processing_explanation.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Source document available for packet: soy_lecithin.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SOY_LECITHIN_0083_900,DOC_B544BFB9CF00,soybean_to_soy_lecithin_processing_explanation.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Soy Lecithin packet is ingredient/function evidence with supplier currently unknown.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0084_001,DOC_B690BF25DADF,fema_flavor_ingredient_library_page.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0084_900,DOC_B690BF25DADF,fema_flavor_ingredient_library_page.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,USDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0085_001,DOC_BA82764C244F,land_o_lakes_community_impact_report.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,Land O'Lakes,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,Land O'Lakes is supported as a Hershey company-level dairy partner/supplier. Exact 1.55 oz SKU dairy allocation is not publicly confirmed.
EV_PACKAGING_WRAPPER_0086_001,DOC_BCA0BB066D42,paperboard_packaging_market_overview_reference.pdf,packaging_wrapper,packaging,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Source document available for packet: packaging_wrapper.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PACKAGING_WRAPPER_0086_900,DOC_BCA0BB066D42,paperboard_packaging_market_overview_reference.pdf,packaging_wrapper,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Packaging / Wrapper packet is ingredient/function evidence with supplier currently unknown.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PRODUCT_SKU_1_55OZ_0087_001,DOC_BF1CF5E24E2A,034000002405_3.png,product_sku_1_55oz,visual_asset,approved,Approved only as reference/visual context.,reference_only,illustrative_only,illustrative_only,product_sku_1_55oz,HERSHEY'S Milk Chocolate Candy Bar 1.55 oz / 43 g,,False,0,True,True,False,False,False,True,False,Source document available for packet: product_sku_1_55oz.,"This file can be used only as a visual/reference asset. It does not support supplier, route, or cost claims."
EV_SOY_LECITHIN_0088_001,DOC_C035EBC878BA,soy_lecithin_industry_supplier_reference.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Source document available for packet: soy_lecithin.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SOY_LECITHIN_0088_900,DOC_C035EBC878BA,soy_lecithin_industry_supplier_reference.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Soy Lecithin packet is ingredient/function evidence with supplier currently unknown.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0089_001,DOC_C041385635A5,milk_fat_butterfat_explanation.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,"milk_fat_butterfat_explanation.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_LOGISTICS_DISTRIBUTION_0090_001,DOC_C1E296D7AAAC,trucking_rate_market_reference.pdf,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"trucking_rate_market_reference.pdf can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_SUGAR_0091_001,DOC_C2BD8E23F83C,asr_sustainable_supply_chain_page.pdf,sugar,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,American Sugar Refining / ASR,Sugar,,False,0,True,True,False,False,False,True,False,Source document available for packet: sugar.,ASR is supported as a Hershey company-level sugar sourcing partner. Exact 1.55 oz SKU sugar allocation is not publicly confirmed.
EV_SOY_LECITHIN_0092_001,DOC_C341E0016B61,fda_lecithin_food_additive_or_gras_reference.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FDA,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Source document available for packet: soy_lecithin.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SOY_LECITHIN_0092_900,DOC_C341E0016B61,fda_lecithin_food_additive_or_gras_reference.pdf,soy_lecithin,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FDA,Soy Lecithin,,False,0,True,True,False,False,False,True,False,Soy Lecithin packet is ingredient/function evidence with supplier currently unknown.,"Soy Lecithin is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PACKAGING_WRAPPER_0093_001,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,packaging,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Source document available for packet: packaging_wrapper.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PACKAGING_WRAPPER_0093_101,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.,"hershey_pulp_paper_supplier_mill_list.pdf can support benchmark, process, regulatory, or market context for Packaging / Wrapper. It does not represent Hershey's exact SKU-level invoice cost."
EV_PACKAGING_WRAPPER_0093_102,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.,"hershey_pulp_paper_supplier_mill_list.pdf can support benchmark, process, regulatory, or market context for Packaging / Wrapper. It does not represent Hershey's exact SKU-level invoice cost."
EV_PACKAGING_WRAPPER_0093_103,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,USDA ERS has relationship language connected to Packaging: company-to-ingredient/stage relationship language detected.,"hershey_pulp_paper_supplier_mill_list.pdf can support benchmark, process, regulatory, or market context for Packaging / Wrapper. It does not represent Hershey's exact SKU-level invoice cost."
EV_PACKAGING_WRAPPER_0093_104,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,supplier,needs_review,Supplier-like evidence is not strong enough for display without review.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.,"hershey_pulp_paper_supplier_mill_list.pdf can support benchmark, process, regulatory, or market context for Packaging / Wrapper. It does not represent Hershey's exact SKU-level invoice cost."
EV_PACKAGING_WRAPPER_0093_900,DOC_C5BF7969016D,hershey_pulp_paper_supplier_mill_list.pdf,packaging_wrapper,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Packaging / Wrapper packet is ingredient/function evidence with supplier currently unknown.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0094_001,DOC_C5E013D8DC8A,fda_21_cfr_101_22_natural_flavor_definition.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0094_900,DOC_C5E013D8DC8A,fda_21_cfr_101_22_natural_flavor_definition.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FDA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0095_001,DOC_C87C22CB90A7,Cocoa-The-Hershey-Company-05-06-2026_02_25_PM.pdf,cocoa_chocolate_cocoa_butter,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,unknown,assumption_or_needs_review,The Hershey Company,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Source document available for packet: cocoa_chocolate_cocoa_butter.,"Cocoa / Chocolate / Cocoa Butter is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_HERSHEY_COMPANY_0096_001,DOC_CA4CD5A61616,hershey_2025_10k_full.pdf,hershey_company,raw_material,needs_review,Weak extraction; retained for review but not display.,direct,unknown,assumption_or_needs_review,The Hershey Company,,,False,0,True,False,False,False,False,False,False,Source document available for packet: hershey_company.,"hershey_company is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0097_001,DOC_CD36102F0A4D,land_o_lakes_logo_asset.png,dairy_milk_skim_milk_milk_fat,visual_asset,approved,Approved only as reference/visual context.,reference_only,illustrative_only,illustrative_only,Land O'Lakes,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,"This file can be used only as a visual/reference asset. It does not support supplier, route, or cost claims."
EV_PRODUCT_SKU_1_55OZ_0098_001,DOC_CF8C4A1F434C,hershey 1.55 oz page.pdf,product_sku_1_55oz,product_sku,needs_review,Product/SKU evidence requires visual verification before final display.,direct,sku_level_confirmed,sku_level,The Hershey Company,HERSHEY'S Milk Chocolate Candy Bar 1.55 oz / 43 g,,False,0,True,True,False,False,False,True,False,Source document available for packet: product_sku_1_55oz.,"This source supports the product/SKU identity for the HERSHEY'S Milk Chocolate Candy Bar, 1.55 oz / 43 g."
EV_PACKAGING_WRAPPER_0099_001,DOC_D22719A8CDC8,flexible_packaging_market_overview_reference.pdf,packaging_wrapper,packaging,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Source document available for packet: packaging_wrapper.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PACKAGING_WRAPPER_0099_900,DOC_D22719A8CDC8,flexible_packaging_market_overview_reference.pdf,packaging_wrapper,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,benchmark_proxy,unknown,assumption_or_needs_review,The Hershey Company,Packaging / Wrapper,,False,0,True,True,False,False,False,True,False,Packaging / Wrapper packet is ingredient/function evidence with supplier currently unknown.,"Packaging / Wrapper is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SUGAR_0100_001,DOC_D24FEC8E2E35,usda_ers_sugar_market_outlook_latest.pdf,sugar,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Sugar,,False,0,True,True,False,False,False,True,False,Source document available for packet: sugar.,"usda_ers_sugar_market_outlook_latest.pdf can support benchmark, process, regulatory, or market context for Sugar. It does not represent Hershey's exact SKU-level invoice cost."
EV_PRODUCT_SKU_1_55OZ_0101_001,DOC_D7D512504DFA,hershey unwrapped.png,product_sku_1_55oz,visual_asset,approved,Approved only as reference/visual context.,reference_only,illustrative_only,illustrative_only,The Hershey Company,HERSHEY'S Milk Chocolate Candy Bar 1.55 oz / 43 g,,False,0,True,True,False,False,False,True,False,Source document available for packet: product_sku_1_55oz.,"This file can be used only as a visual/reference asset. It does not support supplier, route, or cost claims."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0102_001,DOC_D9B23C06662B,land_o_lakes_home_page.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,Land O'Lakes,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,Land O'Lakes is supported as a Hershey company-level dairy partner/supplier. Exact 1.55 oz SKU dairy allocation is not publicly confirmed.
EV_NATURAL_FLAVOR_0103_001,DOC_DAEB12849174,fema_gras_program_page.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FEMA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Source document available for packet: natural_flavor.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_NATURAL_FLAVOR_0103_900,DOC_DAEB12849174,fema_gras_program_page.pdf,natural_flavor,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,FEMA,Natural Flavor,,False,0,True,True,False,False,False,True,False,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.,"Natural Flavor is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_SUGAR_0104_001,DOC_DB66DBC968F9,asr_group_home_page.pdf,sugar,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,American Sugar Refining / ASR,Sugar,,False,0,True,True,False,False,False,True,False,Source document available for packet: sugar.,ASR is supported as a Hershey company-level sugar sourcing partner. Exact 1.55 oz SKU sugar allocation is not publicly confirmed.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0105_001,DOC_DC5C9E72C77A,land_o_lakes_2025_annual_report.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,company_level_confirmed,company_level,Land O'Lakes,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,Land O'Lakes is supported as a Hershey company-level dairy partner/supplier. Exact 1.55 oz SKU dairy allocation is not publicly confirmed.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0105_301,DOC_DC5C9E72C77A,land_o_lakes_2025_annual_report.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,Land O'Lakes,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0105_302,DOC_DC5C9E72C77A,land_o_lakes_2025_annual_report.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,Land O'Lakes,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
